Hotel_ID,Hotel_Name,City,Province,Latitude,Longitude,Year,Month,Avg_Occupancy_%,Room_Rate_PKR,Total_Rooms,Rooms_Booked,Customer_Type,Booking_Source,Staff_Count,Amenities_Count,Customer_Rating,Total_Revenue,Foreign_Visitors,Local_Visitors
HTL0541,Avari_541,Lahore,Balochistan,35.4448,64.7052,2022,4,94.0,17584,200,188,Business,Airbnb,46,23,4.7,3305792,80,108
HTL0542,Marriott_542,Multan,KPK,33.433,62.432,2022,3,35.8,16703,268,96,Tour Group,Travel Agency,114,25,3.1,1603488,52,44
HTL0543,Avari_543,Quetta,Sindh,26.8292,65.9346,2021,12,76.1,10609,205,156,Business,Booking.com,94,7,2.6,1655004,138,18
HTL0544,Faletti's_544,Peshawar,KPK,34.4824,74.7021,2020,11,18.8,23054,260,49,Tour Group,Walk-in,48,8,5.0,1129646,42,7
HTL0545,Serena_545,Islamabad,Islamabad Capital Territory,24.7164,69.5435,2023,6,91.7,19199,216,198,Tour Group,Website,10,26,4.5,3801402,103,95
HTL0546,Avari_546,Peshawar,Sindh,29.3746,61.6898,2023,1,83.8,13768,154,129,Individual,Travel Agency,59,11,4.1,1776072,55,74
HTL0547,Faletti's_547,Multan,KPK,28.0713,74.8154,2020,7,76.2,20842,42,32,Business,Airbnb,14,13,2.6,666944,10,22
HTL0548,Serena_548,Lahore,KPK,29.7552,71.917,2024,10,50.4,4884,135,68,Tour Group,Website,33,14,4.3,332112,50,18
HTL0549,Beach Luxury_549,Karachi,Punjab,24.8893,73.0801,2021,11,7.2,17493,125,9,Business,Booking.com,140,13,4.3,157437,7,2
HTL0550,Marriott_550,Rawalpindi,Balochistan,34.9589,67.2243,2024,2,48.1,8233,289,139,Business,Travel Agency,39,18,4.6,1144387,74,65
HTL0551,Faletti's_551,Karachi,Punjab,25.7293,62.81,2020,12,57.1,17982,98,56,Business,Airbnb,105,28,5.0,1006992,18,38
HTL0552,Pearl Continental_552,Peshawar,Islamabad Capital Territory,29.218,70.0396,2020,10,63.0,17638,276,174,Family,Booking.com,128,24,3.3,3069012,35,139
HTL0553,Hotel One_553,Faisalabad,Sindh,36.5836,64.9477,2020,6,5.6,13319,124,7,Tour Group,Airbnb,13,22,3.1,93233,5,2
HTL0554,Serena_554,Lahore,Islamabad Capital Territory,36.1543,70.2798,2020,4,67.6,10787,259,175,Individual,Travel Agency,95,6,3.6,1887725,0,175
HTL0555,Marriott_555,Faisalabad,KPK,26.6815,74.3887,2025,12,30.8,19850,52,16,Business,Website,117,6,3.9,317600,4,12
HTL0556,Ramada_556,Multan,KPK,24.7939,68.7936,2022,10,58.8,16001,153,90,Tour Group,Website,108,24,2.9,1440090,42,48
HTL0557,Ramada_557,Islamabad,Punjab,33.6753,66.0994,2020,12,31.7,19321,104,33,Tour Group,Airbnb,124,18,3.1,637593,20,13
HTL0558,Pearl Continental_558,Islamabad,Punjab,26.2311,65.7727,2022,3,52.5,22836,162,85,Business,Walk-in,66,10,2.6,1941060,59,26
HTL0559,Hotel One_559,Islamabad,KPK,26.2021,68.8096,2024,8,14.9,7181,188,28,Family,Travel Agency,111,8,3.0,201068,24,4
HTL0560,Avari_560,Faisalabad,Punjab,26.5015,68.3241,2022,11,6.8,6214,206,14,Business,Airbnb,26,9,3.4,86996,6,8
HTL0561,Ramada_561,Faisalabad,KPK,27.3828,63.5637,2020,1,19.8,18059,106,21,Tour Group,Booking.com,130,16,2.9,379239,10,11
HTL0562,Ramada_562,Islamabad,Islamabad Capital Territory,30.7822,70.8578,2024,10,33.3,4052,159,53,Family,Booking.com,122,6,2.6,214756,32,21
HTL0563,Serena_563,Karachi,Punjab,35.2017,72.0486,2025,5,32.8,3915,64,21,Individual,Airbnb,105,30,4.9,82215,16,5
HTL0564,Avari_564,Islamabad,Sindh,27.9671,73.4028,2025,9,76.4,21394,203,155,Business,Travel Agency,104,9,4.2,3316070,82,73
HTL0565,Faletti's_565,Islamabad,Punjab,33.8543,70.0257,2020,6,55.3,6384,228,126,Individual,Website,139,15,3.1,804384,91,35
HTL0566,Serena_566,Multan,Islamabad Capital Territory,28.1106,65.5358,2024,3,87.7,18967,163,143,Individual,Walk-in,45,29,3.5,2712281,74,69
HTL0567,Marriott_567,Multan,Punjab,31.8016,74.643,2024,8,45.1,21961,162,73,Family,Walk-in,115,27,4.3,1603153,16,57
HTL0568,Pearl Continental_568,Islamabad,KPK,31.6577,65.5346,2021,2,17.3,12848,214,37,Family,Airbnb,24,22,3.8,475376,15,22
HTL0569,Avari_569,Rawalpindi,Islamabad Capital Territory,35.032,69.7861,2025,12,81.3,17874,91,74,Business,Walk-in,46,8,3.3,1322676,50,24
HTL0570,Faletti's_570,Rawalpindi,Islamabad Capital Territory,29.994,73.9489,2024,8,75.0,20391,92,69,Tour Group,Travel Agency,90,15,3.4,1406979,7,62
HTL0571,Beach Luxury_571,Islamabad,Balochistan,26.6217,74.7069,2025,1,31.5,12551,127,40,Individual,Travel Agency,26,10,2.7,502040,39,1
HTL0572,Pearl Continental_572,Lahore,Islamabad Capital Territory,30.1992,68.0271,2021,9,75.2,17463,222,167,Tour Group,Website,53,24,4.7,2916321,149,18
HTL0573,Marriott_573,Multan,Balochistan,31.8562,62.1841,2022,11,91.9,21980,211,194,Individual,Travel Agency,102,25,3.2,4264120,24,170
HTL0574,Serena_574,Multan,KPK,26.6493,64.8503,2025,11,38.5,23666,169,65,Business,Airbnb,97,8,3.8,1538290,64,1
HTL0575,Avari_575,Karachi,Sindh,36.446,61.027,2024,9,47.3,23516,256,121,Family,Walk-in,112,16,3.3,2845436,110,11
HTL0576,Pearl Continental_576,Rawalpindi,Islamabad Capital Territory,24.0782,68.8321,2025,2,80.6,23827,62,50,Business,Airbnb,62,12,4.5,1191350,39,11
HTL0577,Faletti's_577,Lahore,Balochistan,29.9735,73.5459,2020,11,29.5,6250,95,28,Family,Walk-in,145,22,4.1,175000,22,6
HTL0578,Faletti's_578,Karachi,KPK,31.6457,67.1914,2024,10,41.8,13948,294,123,Tour Group,Walk-in,47,12,3.2,1715604,122,1
HTL0579,Avari_579,Peshawar,Punjab,25.3159,74.8365,2021,12,93.7,14956,239,224,Tour Group,Travel Agency,28,12,4.3,3350144,57,167
HTL0580,Marriott_580,Faisalabad,Islamabad Capital Territory,27.8221,60.0493,2020,1,76.7,5968,90,69,Tour Group,Walk-in,110,20,4.2,411792,39,30
HTL0581,Serena_581,Peshawar,Sindh,36.2736,68.396,2021,10,81.8,24086,44,36,Business,Airbnb,121,25,2.7,867096,19,17
HTL0582,Hotel One_582,Quetta,Islamabad Capital Territory,29.8331,74.829,2022,2,75.8,13172,265,201,Business,Airbnb,55,26,2.7,2647572,130,71
HTL0583,Beach Luxury_583,Peshawar,Sindh,33.2733,63.9873,2024,10,62.6,12550,211,132,Individual,Walk-in,48,14,4.2,1656600,131,1
HTL0584,Serena_584,Karachi,Balochistan,29.1284,70.8761,2024,5,23.0,13259,217,50,Tour Group,Website,56,27,3.0,662950,34,16
HTL0585,Hotel One_585,Lahore,Sindh,28.758,67.0476,2024,11,71.8,5813,142,102,Tour Group,Travel Agency,127,21,4.1,592926,94,8
HTL0586,Hotel One_586,Rawalpindi,Punjab,34.1129,67.7058,2020,11,42.5,6348,285,121,Family,Airbnb,55,24,2.8,768108,56,65
HTL0587,Hotel One_587,Peshawar,KPK,34.2925,61.9814,2020,6,28.4,23121,88,25,Business,Website,114,5,4.6,578025,14,11
HTL0588,Faletti's_588,Rawalpindi,Punjab,25.5925,65.5522,2023,9,22.5,14885,151,34,Tour Group,Booking.com,35,5,3.7,506090,16,18
HTL0589,Serena_589,Rawalpindi,Sindh,28.8027,70.3797,2022,6,72.5,5886,280,203,Business,Airbnb,31,23,2.5,1194858,181,22
HTL0590,Pearl Continental_590,Faisalabad,KPK,30.1713,69.8432,2025,3,92.7,18361,234,217,Family,Walk-in,149,17,2.8,3984337,148,69
HTL0591,Hotel One_591,Multan,Balochistan,28.6551,68.2342,2023,2,16.7,6907,234,39,Family,Walk-in,17,14,3.6,269373,28,11
HTL0592,Pearl Continental_592,Quetta,Islamabad Capital Territory,26.0825,64.833,2020,4,43.9,21025,41,18,Individual,Travel Agency,21,29,3.1,378450,12,6
HTL0593,Ramada_593,Rawalpindi,Islamabad Capital Territory,31.8005,74.1641,2021,10,27.5,19477,218,60,Tour Group,Booking.com,25,11,4.1,1168620,21,39
HTL0594,Pearl Continental_594,Peshawar,KPK,35.4676,72.6838,2023,7,40.4,3587,275,111,Individual,Walk-in,59,16,3.8,398157,70,41
HTL0595,Avari_595,Rawalpindi,Punjab,33.6231,64.4818,2024,11,68.8,18989,32,22,Business,Travel Agency,104,21,4.9,417758,4,18
HTL0596,Pearl Continental_596,Faisalabad,Punjab,26.5534,72.8194,2021,9,61.4,21378,132,81,Individual,Airbnb,148,30,3.7,1731618,15,66
HTL0597,Beach Luxury_597,Multan,KPK,30.5009,65.1293,2024,8,59.6,11382,297,177,Business,Website,72,6,4.6,2014614,126,51
HTL0598,Beach Luxury_598,Quetta,Balochistan,31.0109,72.3194,2023,10,82.0,16975,89,73,Tour Group,Website,51,8,4.3,1239175,5,68
HTL0599,Pearl Continental_599,Multan,Islamabad Capital Territory,24.4838,60.5787,2024,11,32.1,10693,137,44,Family,Travel Agency,99,18,2.5,470492,19,25
HTL0600,Pearl Continental_600,Faisalabad,Islamabad Capital Territory,33.4784,67.9993,2025,2,97.6,22034,127,124,Individual,Travel Agency,15,29,3.6,2732216,116,8
HTL0601,Hotel One_601,Rawalpindi,Balochistan,34.9357,67.6052,2020,11,37.8,14567,45,17,Tour Group,Travel Agency,87,16,4.1,247639,1,16
HTL0602,Ramada_602,Lahore,KPK,26.7813,63.1154,2024,2,52.8,22330,53,28,Business,Travel Agency,125,8,2.6,625240,23,5
HTL0603,Beach Luxury_603,Peshawar,Punjab,27.0695,66.2883,2022,8,32.5,11316,206,67,Family,Travel Agency,112,29,4.5,758172,7,60
HTL0604,Beach Luxury_604,Quetta,Punjab,34.919,66.8225,2022,10,20.6,24688,194,40,Family,Airbnb,60,21,2.8,987520,31,9
HTL0605,Pearl Continental_605,Lahore,Balochistan,27.8227,66.7807,2021,8,64.5,16499,121,78,Business,Travel Agency,123,20,2.7,1286922,6,72
HTL0606,Marriott_606,Rawalpindi,Sindh,31.9912,73.9663,2022,9,31.2,15457,176,55,Business,Airbnb,25,27,3.5,850135,27,28
HTL0607,Ramada_607,Islamabad,Balochistan,26.2471,73.2688,2024,3,87.4,19249,207,181,Business,Walk-in,47,30,2.6,3484069,55,126
HTL0608,Marriott_608,Islamabad,Sindh,33.2439,71.5361,2024,6,62.8,6782,113,71,Family,Booking.com,79,8,4.1,481522,10,61
HTL0609,Serena_609,Rawalpindi,Balochistan,24.3535,73.4584,2023,1,75.7,16138,111,84,Business,Travel Agency,42,14,4.1,1355592,73,11
HTL0610,Pearl Continental_610,Multan,Sindh,34.0352,72.9313,2023,4,47.3,8983,182,86,Tour Group,Walk-in,136,27,3.6,772538,80,6
HTL0611,Avari_611,Karachi,Sindh,33.5533,69.7366,2022,2,95.7,17606,163,156,Tour Group,Walk-in,130,7,3.4,2746536,6,150
HTL0612,Pearl Continental_612,Quetta,Punjab,32.2536,74.6953,2020,5,18.5,22537,65,12,Business,Walk-in,149,5,3.2,270444,7,5
HTL0613,Avari_613,Islamabad,Punjab,29.0609,71.9267,2023,4,45.4,8555,108,49,Business,Travel Agency,141,24,3.4,419195,22,27
HTL0614,Hotel One_614,Rawalpindi,Sindh,28.1337,74.1912,2025,3,37.8,10331,82,31,Family,Website,136,19,3.2,320261,24,7
HTL0615,Hotel One_615,Karachi,Punjab,29.9838,66.5774,2021,10,63.3,24259,169,107,Family,Walk-in,28,5,3.8,2595713,77,30
HTL0616,Hotel One_616,Multan,Sindh,34.148,63.8856,2025,9,58.7,14508,46,27,Family,Website,95,27,4.3,391716,21,6
HTL0617,Hotel One_617,Quetta,Balochistan,25.4684,68.1992,2024,9,52.7,17431,182,96,Family,Walk-in,21,24,2.8,1673376,56,40
HTL0618,Faletti's_618,Multan,Punjab,24.8336,73.8541,2021,3,88.3,7265,154,136,Family,Website,105,27,4.8,988040,62,74
HTL0619,Avari_619,Rawalpindi,Balochistan,31.7901,61.2234,2020,1,48.9,21162,219,107,Family,Booking.com,140,21,4.8,2264334,88,19
HTL0620,Hotel One_620,Faisalabad,Punjab,35.9163,70.5991,2025,1,97.4,3510,114,111,Family,Website,93,8,2.9,389610,68,43
HTL0621,Ramada_621,Multan,Islamabad Capital Territory,25.4709,68.7043,2020,1,88.2,10140,204,180,Tour Group,Booking.com,117,8,4.2,1825200,90,90
HTL0622,Serena_622,Quetta,Punjab,36.2547,65.4621,2021,6,61.5,20045,52,32,Individual,Website,122,6,3.7,641440,27,5
HTL0623,Marriott_623,Faisalabad,Balochistan,27.0935,69.6437,2022,10,82.6,5083,149,123,Individual,Booking.com,100,8,4.4,625209,111,12
HTL0624,Beach Luxury_624,Rawalpindi,Punjab,25.1952,62.3715,2022,11,46.8,14042,250,117,Business,Website,106,9,2.8,1642914,36,81
HTL0625,Avari_625,Faisalabad,Sindh,29.5684,72.1885,2021,2,43.2,7283,185,80,Business,Walk-in,60,7,4.1,582640,51,29
HTL0626,Hotel One_626,Quetta,Islamabad Capital Territory,26.5601,63.3962,2024,9,85.3,21033,278,237,Individual,Airbnb,94,30,4.5,4984821,181,56
HTL0627,Ramada_627,Islamabad,Balochistan,25.5804,68.5897,2022,9,96.1,11257,128,123,Tour Group,Booking.com,45,21,3.1,1384611,113,10
HTL0628,Serena_628,Rawalpindi,Punjab,34.1298,72.3311,2020,11,83.0,24426,94,78,Tour Group,Travel Agency,15,19,4.3,1905228,5,73
HTL0629,Faletti's_629,Islamabad,KPK,32.1991,71.9127,2021,12,97.7,6413,44,43,Tour Group,Travel Agency,36,27,2.8,275759,41,2
HTL0630,Avari_630,Karachi,Punjab,30.8282,72.7252,2025,12,5.8,5887,259,15,Business,Walk-in,143,9,3.1,88305,7,8
HTL0631,Avari_631,Faisalabad,Sindh,28.221,74.3632,2025,4,89.5,17783,38,34,Tour Group,Booking.com,32,27,4.9,604622,10,24
HTL0632,Beach Luxury_632,Lahore,Punjab,35.0258,63.1552,2020,2,73.5,5271,49,36,Family,Booking.com,118,25,4.8,189756,33,3
HTL0633,Pearl Continental_633,Lahore,Sindh,34.9332,63.9365,2020,4,97.7,8430,173,169,Tour Group,Travel Agency,75,24,3.2,1424670,23,146
HTL0634,Ramada_634,Multan,KPK,30.793,63.16,2023,7,23.7,3470,198,47,Business,Travel Agency,143,13,2.8,163090,3,44
HTL0635,Serena_635,Rawalpindi,Islamabad Capital Territory,29.6926,65.6325,2020,7,42.1,13662,57,24,Family,Walk-in,29,12,3.1,327888,11,13
HTL0636,Pearl Continental_636,Islamabad,Islamabad Capital Territory,31.2365,71.4218,2023,12,16.0,9090,50,8,Individual,Booking.com,93,7,3.8,72720,3,5
HTL0637,Faletti's_637,Islamabad,KPK,36.5666,70.4189,2022,10,52.7,10688,237,125,Business,Airbnb,132,15,4.8,1336000,60,65
HTL0638,Pearl Continental_638,Islamabad,Punjab,30.4906,72.6526,2024,11,70.2,18453,225,158,Tour Group,Walk-in,87,6,3.5,2915574,45,113
HTL0639,Hotel One_639,Islamabad,Islamabad Capital Territory,28.0075,70.284,2022,10,49.3,24480,215,106,Tour Group,Walk-in,47,28,4.8,2594880,3,103
HTL0640,Beach Luxury_640,Quetta,Balochistan,33.3888,70.1211,2022,9,74.0,5917,177,131,Tour Group,Travel Agency,124,16,2.6,775127,63,68
HTL0641,Avari_641,Islamabad,Balochistan,35.4313,62.6517,2025,4,97.7,24046,86,84,Individual,Walk-in,65,15,3.8,2019864,51,33
HTL0642,Avari_642,Islamabad,KPK,30.6518,73.7266,2025,11,58.8,22166,68,40,Tour Group,Booking.com,26,26,4.9,886640,11,29
HTL0643,Faletti's_643,Multan,Islamabad Capital Territory,28.5653,70.5382,2025,8,44.2,21871,249,110,Family,Travel Agency,65,28,5.0,2405810,32,78
HTL0644,Beach Luxury_644,Islamabad,Balochistan,25.9159,63.6783,2022,3,84.0,14568,50,42,Business,Airbnb,18,28,2.5,611856,9,33
HTL0645,Pearl Continental_645,Faisalabad,Sindh,29.3806,61.7135,2020,9,96.5,17874,144,139,Business,Booking.com,123,22,3.4,2484486,41,98
HTL0646,Avari_646,Lahore,Punjab,26.3355,70.6383,2025,2,21.2,6113,33,7,Business,Booking.com,126,19,4.1,42791,4,3
HTL0647,Avari_647,Rawalpindi,Punjab,26.9729,74.5616,2023,9,71.7,19307,60,43,Business,Booking.com,25,26,3.6,830201,16,27
HTL0648,Serena_648,Multan,KPK,30.9513,70.84,2022,7,27.1,22501,48,13,Business,Travel Agency,18,10,3.5,292513,11,2
HTL0649,Serena_649,Faisalabad,KPK,27.0258,70.5029,2024,12,70.1,21913,201,141,Tour Group,Booking.com,31,8,3.5,3089733,24,117
HTL0650,Ramada_650,Karachi,Sindh,36.6138,74.5895,2022,6,82.7,14360,243,201,Family,Airbnb,120,17,2.6,2886360,193,8
HTL0651,Serena_651,Faisalabad,Balochistan,25.5326,69.8344,2022,1,71.4,9859,126,90,Family,Travel Agency,86,20,4.5,887310,20,70
HTL0652,Avari_652,Peshawar,KPK,33.5691,61.1202,2021,8,80.0,24687,35,28,Business,Walk-in,77,24,4.2,691236,5,23
HTL0653,Pearl Continental_653,Lahore,KPK,36.5276,60.1182,2022,10,84.3,11365,83,70,Family,Airbnb,150,19,4.1,795550,36,34
HTL0654,Marriott_654,Islamabad,Islamabad Capital Territory,35.3855,66.4451,2025,11,4.4,23089,160,7,Tour Group,Walk-in,99,22,4.4,161623,5,2
HTL0655,Avari_655,Islamabad,Balochistan,24.0632,67.5378,2024,1,14.6,13697,212,31,Business,Walk-in,19,20,4.3,424607,17,14
HTL0656,Faletti's_656,Peshawar,Islamabad Capital Territory,34.5378,61.881,2022,1,76.2,18207,189,144,Individual,Booking.com,117,11,2.8,2621808,16,128
HTL0657,Beach Luxury_657,Multan,KPK,35.3866,73.3616,2021,9,71.0,17038,276,196,Individual,Airbnb,105,15,4.7,3339448,44,152
HTL0658,Serena_658,Quetta,Sindh,36.1114,69.6768,2022,10,85.7,19980,77,66,Tour Group,Booking.com,90,18,3.2,1318680,14,52
HTL0659,Serena_659,Rawalpindi,Balochistan,36.8104,74.0036,2025,7,82.9,24240,111,92,Family,Website,118,24,2.7,2230080,83,9
HTL0660,Avari_660,Lahore,Balochistan,32.259,68.7408,2022,11,74.2,13731,209,155,Family,Walk-in,46,7,2.6,2128305,49,106
HTL0661,Hotel One_661,Lahore,Islamabad Capital Territory,27.6451,63.3899,2022,10,4.2,10282,118,5,Tour Group,Walk-in,121,15,5.0,51410,2,3
HTL0662,Hotel One_662,Karachi,Balochistan,31.0123,61.8093,2024,8,4.8,7870,230,11,Individual,Website,129,16,4.2,86570,4,7
HTL0663,Beach Luxury_663,Karachi,KPK,32.067,70.6155,2023,7,14.0,12629,107,15,Business,Travel Agency,72,17,2.8,189435,11,4
HTL0664,Avari_664,Lahore,Balochistan,25.7027,66.8856,2023,9,77.4,4824,115,89,Business,Walk-in,146,18,4.5,429336,5,84
HTL0665,Pearl Continental_665,Peshawar,Islamabad Capital Territory,32.0219,69.4937,2024,8,50.5,18589,103,52,Business,Website,118,28,4.5,966628,52,0
HTL0666,Faletti's_666,Islamabad,Sindh,30.4465,69.2795,2022,6,73.0,6433,152,111,Tour Group,Travel Agency,24,19,3.8,714063,100,11
HTL0667,Hotel One_667,Multan,Balochistan,30.7448,68.9066,2025,7,52.3,14771,195,102,Family,Travel Agency,79,28,3.8,1506642,21,81
HTL0668,Avari_668,Multan,Islamabad Capital Territory,34.46,72.0144,2024,10,30.7,10171,254,78,Family,Booking.com,88,8,2.5,793338,13,65
HTL0669,Beach Luxury_669,Lahore,Islamabad Capital Territory,36.857,73.334,2020,2,69.2,11797,133,92,Individual,Website,44,15,3.8,1085324,32,60
HTL0670,Pearl Continental_670,Quetta,Islamabad Capital Territory,24.347,63.2202,2025,12,11.7,20757,128,15,Individual,Booking.com,91,14,4.0,311355,9,6
HTL0671,Faletti's_671,Karachi,Balochistan,35.8178,72.0483,2025,7,64.7,15466,249,161,Individual,Booking.com,119,8,3.7,2490026,114,47
HTL0672,Marriott_672,Karachi,Islamabad Capital Territory,24.0557,71.2243,2022,9,25.3,22644,273,69,Tour Group,Airbnb,126,8,3.8,1562436,51,18
HTL0673,Serena_673,Islamabad,Punjab,30.1757,70.6843,2021,2,44.4,3685,36,16,Family,Website,109,23,4.3,58960,13,3
HTL0674,Hotel One_674,Quetta,Balochistan,27.3716,73.1658,2022,3,33.9,21347,298,101,Tour Group,Walk-in,24,6,3.2,2156047,73,28
HTL0675,Ramada_675,Faisalabad,Balochistan,35.135,73.4649,2022,2,40.7,10270,285,116,Business,Website,47,15,3.3,1191320,83,33
HTL0676,Marriott_676,Faisalabad,Balochistan,24.4098,64.3751,2022,10,12.8,15826,180,23,Individual,Airbnb,145,8,3.3,363998,1,22
HTL0677,Hotel One_677,Faisalabad,Sindh,28.4406,67.3272,2023,2,29.7,5745,37,11,Family,Website,45,18,3.1,63195,5,6
HTL0678,Pearl Continental_678,Quetta,KPK,35.7138,67.8271,2022,2,99.7,20841,289,288,Business,Walk-in,129,18,3.5,6002208,201,87
HTL0679,Pearl Continental_679,Islamabad,Sindh,30.1368,68.9292,2023,10,18.6,21682,86,16,Individual,Airbnb,131,20,4.7,346912,3,13
HTL0680,Beach Luxury_680,Faisalabad,Sindh,34.8677,67.9254,2022,7,19.1,6964,68,13,Business,Travel Agency,69,22,3.3,90532,4,9
HTL0681,Marriott_681,Karachi,Sindh,30.7757,60.4617,2020,9,6.9,7554,218,15,Individual,Walk-in,29,9,4.5,113310,11,4
HTL0682,Ramada_682,Peshawar,Islamabad Capital Territory,35.8032,65.9638,2020,6,90.2,24006,285,257,Individual,Travel Agency,147,15,3.0,6169542,15,242
HTL0683,Beach Luxury_683,Peshawar,Balochistan,26.7668,74.3281,2023,5,80.6,13118,165,133,Individual,Airbnb,36,25,3.1,1744694,97,36
HTL0684,Beach Luxury_684,Multan,Sindh,28.7241,70.9931,2025,2,52.8,24499,195,103,Family,Travel Agency,120,27,2.9,2523397,7,96
HTL0685,Hotel One_685,Lahore,Punjab,35.5242,68.7166,2022,6,96.7,3719,271,262,Business,Travel Agency,99,7,3.4,974378,151,111
HTL0686,Ramada_686,Lahore,KPK,28.6491,64.6379,2025,10,8.2,9837,61,5,Individual,Website,107,15,3.1,49185,5,0
HTL0687,Faletti's_687,Multan,Punjab,36.403,63.44,2020,8,99.5,24774,216,215,Tour Group,Airbnb,15,7,4.7,5326410,66,149
HTL0688,Serena_688,Karachi,KPK,24.3859,65.1862,2021,12,49.2,11524,240,118,Individual,Airbnb,42,30,3.5,1359832,92,26
HTL0689,Avari_689,Islamabad,KPK,31.7195,69.6056,2023,4,84.1,3413,151,127,Family,Airbnb,15,24,3.7,433451,47,80
HTL0690,Avari_690,Quetta,KPK,34.3277,70.6563,2023,10,23.2,5034,267,62,Tour Group,Website,38,9,3.2,312108,46,16
HTL0691,Pearl Continental_691,Multan,Punjab,34.4885,70.2764,2021,8,80.4,6802,143,115,Individual,Airbnb,46,28,2.7,782230,77,38
HTL0692,Hotel One_692,Faisalabad,KPK,32.2522,73.2673,2025,2,58.5,17563,188,110,Family,Walk-in,35,29,3.6,1931930,44,66
HTL0693,Pearl Continental_693,Rawalpindi,Sindh,33.0226,62.1006,2022,11,79.1,5293,67,53,Family,Website,116,6,3.3,280529,46,7
HTL0694,Serena_694,Quetta,Balochistan,34.2957,72.8186,2020,9,68.8,20112,144,99,Business,Website,140,20,3.7,1991088,18,81
HTL0695,Ramada_695,Lahore,Sindh,29.8192,70.337,2023,5,40.5,5102,42,17,Individual,Walk-in,55,25,4.8,86734,15,2
HTL0696,Beach Luxury_696,Multan,KPK,35.8742,61.0372,2020,5,84.9,5301,159,135,Business,Walk-in,38,27,3.5,715635,23,112
HTL0697,Marriott_697,Karachi,Balochistan,34.1383,70.2707,2025,7,77.0,6720,270,208,Family,Booking.com,10,16,5.0,1397760,178,30
HTL0698,Pearl Continental_698,Quetta,Islamabad Capital Territory,28.8181,71.0929,2025,8,18.1,22573,149,27,Tour Group,Booking.com,44,8,3.0,609471,17,10
HTL0699,Serena_699,Islamabad,Punjab,32.6919,69.7815,2022,4,99.5,21691,208,207,Individual,Airbnb,56,21,4.8,4490037,147,60
HTL0700,Ramada_700,Peshawar,Punjab,36.7158,68.3233,2020,6,26.6,17687,158,42,Business,Booking.com,17,11,3.1,742854,13,29
HTL0701,Serena_701,Islamabad,Balochistan,30.2316,67.6004,2023,10,59.2,9098,233,138,Family,Travel Agency,26,16,4.1,1255524,30,108
HTL0702,Serena_702,Islamabad,Sindh,30.5821,62.0856,2024,8,48.8,21050,86,42,Business,Travel Agency,99,18,4.8,884100,10,32
HTL0703,Marriott_703,Multan,Punjab,27.0529,71.8152,2021,7,52.9,7806,187,99,Business,Travel Agency,115,14,3.1,772794,80,19
HTL0704,Hotel One_704,Lahore,Sindh,26.8775,70.3783,2022,8,71.6,20862,236,169,Tour Group,Travel Agency,47,8,3.0,3525678,131,38
HTL0705,Hotel One_705,Karachi,Punjab,25.6679,65.0624,2022,8,46.3,10121,177,82,Tour Group,Travel Agency,78,9,5.0,829922,77,5
HTL0706,Pearl Continental_706,Peshawar,Punjab,30.4105,66.1579,2024,8,57.9,21319,145,84,Individual,Website,12,28,4.8,1790796,20,64
HTL0707,Avari_707,Islamabad,Islamabad Capital Territory,29.783,68.3682,2020,11,17.1,19477,257,44,Family,Walk-in,10,8,4.4,856988,38,6
HTL0708,Ramada_708,Islamabad,KPK,27.4991,71.6174,2020,11,38.7,3376,75,29,Business,Booking.com,64,25,3.8,97904,27,2
HTL0709,Hotel One_709,Faisalabad,KPK,30.226,68.0996,2022,8,97.6,20373,85,83,Individual,Airbnb,94,25,3.5,1690959,54,29
HTL0710,Beach Luxury_710,Quetta,Balochistan,26.7691,70.6318,2025,3,71.7,13330,269,193,Tour Group,Booking.com,120,5,4.6,2572690,2,191
HTL0711,Hotel One_711,Lahore,Sindh,34.7131,64.3969,2025,2,39.8,16122,266,106,Business,Website,11,21,4.5,1708932,55,51
HTL0712,Faletti's_712,Rawalpindi,Islamabad Capital Territory,25.6259,68.3259,2021,4,31.8,9416,296,94,Family,Airbnb,97,25,4.3,885104,65,29
HTL0713,Serena_713,Multan,Sindh,28.5247,74.5491,2021,8,39.7,10665,237,94,Tour Group,Website,44,11,4.2,1002510,37,57
HTL0714,Pearl Continental_714,Islamabad,Punjab,35.2514,63.8641,2024,1,44.9,23352,245,110,Individual,Travel Agency,54,5,3.7,2568720,15,95
HTL0715,Hotel One_715,Faisalabad,Punjab,36.6562,64.3146,2024,11,15.3,18487,157,24,Business,Walk-in,141,6,4.8,443688,10,14
HTL0716,Pearl Continental_716,Peshawar,Punjab,26.138,63.9652,2022,3,3.6,15790,167,6,Tour Group,Travel Agency,126,22,2.8,94740,0,6
HTL0717,Beach Luxury_717,Quetta,KPK,32.588,71.7071,2021,5,13.4,18662,209,28,Business,Travel Agency,18,22,4.8,522536,22,6
HTL0718,Pearl Continental_718,Islamabad,KPK,35.5955,65.5891,2022,8,98.9,4952,189,187,Individual,Walk-in,139,7,3.9,926024,38,149
HTL0719,Marriott_719,Faisalabad,Islamabad Capital Territory,32.6897,65.2337,2023,10,78.7,18452,244,192,Business,Booking.com,140,29,4.0,3542784,90,102
HTL0720,Marriott_720,Rawalpindi,KPK,31.8579,66.1505,2024,3,64.9,5850,114,74,Business,Booking.com,46,14,3.5,432900,27,47
